QueryID	Algorithm	Metric	k	Value
GLOBAL	early_ATV	Coverage@k	6	0.6682738669238187
GLOBAL	early_ATV	Pop@k	6	39.99975891996143
GLOBAL	early_ATV	Coverage@k	7	0.6909353905496625
GLOBAL	early_ATV	Pop@k	7	40.00378840060615
GLOBAL	early_ATV	Coverage@k	8	0.7061234329797492
GLOBAL	early_ATV	Pop@k	8	40.00455038572806
GLOBAL	early_ATV	Coverage@k	9	0.7227579556412729
GLOBAL	early_ATV	Pop@k	9	39.98462445087325
GLOBAL	early_ATV	Coverage@k	10	0.7352941176470589
GLOBAL	early_ATV	Pop@k	10	39.99021215043394
GLOBAL	early_ATV	Coverage@k	11	0.7473481195756991
GLOBAL	early_ATV	Pop@k	11	40.023340931007276
GLOBAL	early_ATV	Coverage@k	12	0.7579556412729026
GLOBAL	early_ATV	Pop@k	12	40.02655898424944
GLOBAL	early_ATV	Coverage@k	13	0.7700096432015429
GLOBAL	early_ATV	Pop@k	13	40.062384096135304
GLOBAL	early_ATV	Coverage@k	14	0.7757955641272902
GLOBAL	early_ATV	Pop@k	14	40.041655186664826
GLOBAL	early_ATV	Coverage@k	15	0.7837512054001928
GLOBAL	early_ATV	Pop@k	15	40.048280295724844
GLOBAL	early_ATV	Coverage@k	16	0.7895371263259402
GLOBAL	early_ATV	Pop@k	16	40.06952145612343
GLOBAL	early_ATV	Coverage@k	17	0.7967695274831244
GLOBAL	early_ATV	Pop@k	17	40.07724488059448
GLOBAL	early_ATV	Coverage@k	18	0.8025554484088717
GLOBAL	early_ATV	Pop@k	18	40.107401157184185
GLOBAL	early_ATV	Coverage@k	19	0.8078592092574735
GLOBAL	early_ATV	Pop@k	19	40.08994823123383
GLOBAL	early_ATV	Coverage@k	20	0.8119575699132112
GLOBAL	early_ATV	Pop@k	20	40.08060511089682
GLOBAL	late_ATV	Coverage@k	1	0.38162970106075217
GLOBAL	late_ATV	Pop@k	1	39.01229508196721
GLOBAL	late_ATV	Coverage@k	2	0.5007232401157184
GLOBAL	late_ATV	Pop@k	2	39.6321118611379
GLOBAL	late_ATV	Coverage@k	3	0.5665380906460945
GLOBAL	late_ATV	Pop@k	3	39.72412407585985
GLOBAL	late_ATV	Coverage@k	4	0.6142719382835101
GLOBAL	late_ATV	Pop@k	4	39.708654773384765
GLOBAL	late_ATV	Coverage@k	5	0.650433944069431
GLOBAL	late_ATV	Pop@k	5	39.7466730954677
GLOBAL	late_ATV	Coverage@k	6	0.6750241080038573
GLOBAL	late_ATV	Pop@k	6	39.78692542590807
GLOBAL	late_ATV	Coverage@k	7	0.6984088717454194
GLOBAL	late_ATV	Pop@k	7	39.80865132938421
GLOBAL	late_ATV	Coverage@k	8	0.7167309546769528
GLOBAL	late_ATV	Pop@k	8	39.80816055930569
GLOBAL	late_ATV	Coverage@k	9	0.7324011571841852
GLOBAL	late_ATV	Pop@k	9	39.82727954569806
GLOBAL	late_ATV	Coverage@k	10	0.7446962391513983
GLOBAL	late_ATV	Pop@k	10	39.88247348119576
GLOBAL	late_ATV	Coverage@k	11	0.7557859209257474
GLOBAL	late_ATV	Pop@k	11	39.89166739721224
GLOBAL	late_ATV	Coverage@k	12	0.7656702025072324
GLOBAL	late_ATV	Pop@k	12	39.89794278367085
GLOBAL	late_ATV	Coverage@k	13	0.7741080038572806
GLOBAL	late_ATV	Pop@k	13	39.91997997181218
GLOBAL	late_ATV	Coverage@k	14	0.7830279652844745
GLOBAL	late_ATV	Pop@k	14	39.92636726821876
GLOBAL	late_ATV	Coverage@k	15	0.7914657666345226
GLOBAL	late_ATV	Pop@k	15	39.914721954355514
GLOBAL	late_ATV	Coverage@k	16	0.7989392478302797
GLOBAL	late_ATV	Pop@k	16	39.935496022179365
GLOBAL	late_ATV	Coverage@k	17	0.803519768563163
GLOBAL	late_ATV	Pop@k	17	39.95644960009076
GLOBAL	late_ATV	Coverage@k	18	0.8100289296046287
GLOBAL	late_ATV	Pop@k	18	39.96093164041574
GLOBAL	late_ATV	Coverage@k	19	0.8160559305689489
GLOBAL	late_ATV	Pop@k	19	39.98101811906817
GLOBAL	late_ATV	Coverage@k	20	0.8220829315332691
GLOBAL	late_ATV	Pop@k	20	39.95983606557377
GLOBAL	lyrics_lyrics	Coverage@k	1	0.5882352941176471
GLOBAL	lyrics_lyrics	Pop@k	1	35.728302796528446
GLOBAL	lyrics_lyrics	Coverage@k	2	0.7704918032786885
GLOBAL	lyrics_lyrics	Pop@k	2	35.661644165863066
GLOBAL	lyrics_lyrics	Coverage@k	3	0.8488428158148505
GLOBAL	lyrics_lyrics	Pop@k	3	35.592414014786236
GLOBAL	lyrics_lyrics	Coverage@k	4	0.8927193828351012
GLOBAL	lyrics_lyrics	Pop@k	4	35.557316779170684
GLOBAL	lyrics_lyrics	Coverage@k	5	0.9192381870781099
GLOBAL	lyrics_lyrics	Pop@k	5	35.52160077145612
GLOBAL	lyrics_lyrics	Coverage@k	6	0.9346673095467696
GLOBAL	lyrics_lyrics	Pop@k	6	35.51884442301511
GLOBAL	lyrics_lyrics	Coverage@k	7	0.9474445515911283
GLOBAL	lyrics_lyrics	Pop@k	7	35.51077972172476
GLOBAL	lyrics_lyrics	Coverage@k	8	0.9549180327868853
GLOBAL	lyrics_lyrics	Pop@k	8	35.48683100289296
GLOBAL	lyrics_lyrics	Coverage@k	9	0.9616682738669238
GLOBAL	lyrics_lyrics	Pop@k	9	35.486151291117544
GLOBAL	lyrics_lyrics	Coverage@k	10	0.9662487945998072
GLOBAL	lyrics_lyrics	Pop@k	10	35.4705400192864
GLOBAL	lyrics_lyrics	Coverage@k	11	0.9703471552555448
GLOBAL	lyrics_lyrics	Pop@k	11	35.477930218287014
GLOBAL	lyrics_lyrics	Coverage@k	12	0.9732401157184185
GLOBAL	lyrics_lyrics	Pop@k	12	35.48099485695918
GLOBAL	lyrics_lyrics	Coverage@k	13	0.976374156219865
GLOBAL	lyrics_lyrics	Pop@k	13	35.48703731177213
GLOBAL	lyrics_lyrics	Coverage@k	14	0.9780617164898746
GLOBAL	lyrics_lyrics	Pop@k	14	35.48612067777931
GLOBAL	lyrics_lyrics	Coverage@k	15	0.9814368370298939
GLOBAL	lyrics_lyrics	Pop@k	15	35.46565413050466
GLOBAL	lyrics_lyrics	Coverage@k	16	0.9836065573770492
GLOBAL	lyrics_lyrics	Pop@k	16	35.46153266634523
GLOBAL	lyrics_lyrics	Coverage@k	17	0.9848119575699132
GLOBAL	lyrics_lyrics	Pop@k	17	35.45138691928073
GLOBAL	lyrics_lyrics	Coverage@k	18	0.9869816779170685
GLOBAL	lyrics_lyrics	Pop@k	18	35.451596485588766
GLOBAL	lyrics_lyrics	Coverage@k	19	0.9891513982642237
GLOBAL	lyrics_lyrics	Pop@k	19	35.47331624625692
GLOBAL	lyrics_lyrics	Coverage@k	20	0.990115718418515
GLOBAL	lyrics_lyrics	Pop@k	20	35.450470106075215
GLOBAL	audio_audio	Coverage@k	1	0.5959498553519769
GLOBAL	audio_audio	Pop@k	1	35.59619093539055
GLOBAL	audio_audio	Coverage@k	2	0.7791706846673095
GLOBAL	audio_audio	Pop@k	2	35.56316297010608
GLOBAL	audio_audio	Coverage@k	3	0.8565573770491803
GLOBAL	audio_audio	Pop@k	3	35.52346512375442
GLOBAL	audio_audio	Coverage@k	4	0.8922372227579557
GLOBAL	audio_audio	Pop@k	4	35.55038572806172
GLOBAL	audio_audio	Coverage@k	5	0.920443587270974
GLOBAL	audio_audio	Pop@k	5	35.51832208293153
GLOBAL	audio_audio	Coverage@k	6	0.9387656702025072
GLOBAL	audio_audio	Pop@k	6	35.47958855673417
GLOBAL	audio_audio	Coverage@k	7	0.9486499517839923
GLOBAL	audio_audio	Pop@k	7	35.50716352114616
GLOBAL	audio_audio	Coverage@k	8	0.9592574734811957
GLOBAL	audio_audio	Pop@k	8	35.51853302796528
GLOBAL	audio_audio	Coverage@k	9	0.9650433944069431
GLOBAL	audio_audio	Pop@k	9	35.52469731061824
GLOBAL	audio_audio	Coverage@k	10	0.9710703953712633
GLOBAL	audio_audio	Pop@k	10	35.50062680810029
GLOBAL	audio_audio	Coverage@k	11	0.9756509161041466
GLOBAL	audio_audio	Pop@k	11	35.479464363987034
GLOBAL	audio_audio	Coverage@k	12	0.9797492767598843
GLOBAL	audio_audio	Pop@k	12	35.44682176149148
GLOBAL	audio_audio	Coverage@k	13	0.9821600771456124
GLOBAL	audio_audio	Pop@k	13	35.45100511831467
GLOBAL	audio_audio	Coverage@k	14	0.9831243972999035
GLOBAL	audio_audio	Pop@k	14	35.443156770905084
GLOBAL	audio_audio	Coverage@k	15	0.9848119575699132
GLOBAL	audio_audio	Pop@k	15	35.43220829315333
GLOBAL	audio_audio	Coverage@k	16	0.98625843780135
GLOBAL	audio_audio	Pop@k	16	35.442653085824496
GLOBAL	audio_audio	Coverage@k	17	0.9872227579556413
GLOBAL	audio_audio	Pop@k	17	35.44056667990243
GLOBAL	audio_audio	Coverage@k	18	0.9879459980713597
GLOBAL	audio_audio	Pop@k	18	35.423416907746706
GLOBAL	audio_audio	Coverage@k	19	0.9889103182256509
GLOBAL	audio_audio	Pop@k	19	35.43422321473887
GLOBAL	audio_audio	Coverage@k	20	0.9896335583413693
GLOBAL	audio_audio	Pop@k	20	35.434546769527486
GLOBAL	video_lyrics	Coverage@k	1	0.4889103182256509
GLOBAL	video_lyrics	Pop@k	1	36.819189971070394
GLOBAL	video_lyrics	Coverage@k	2	0.6615236258437801
GLOBAL	video_lyrics	Pop@k	2	36.814850530376084
GLOBAL	video_lyrics	Coverage@k	3	0.7468659594985535
GLOBAL	video_lyrics	Pop@k	3	36.74091931854709
GLOBAL	video_lyrics	Coverage@k	4	0.7994214079074252
GLOBAL	video_lyrics	Pop@k	4	36.78079797492767
GLOBAL	video_lyrics	Coverage@k	5	0.8322082931533269
GLOBAL	video_lyrics	Pop@k	5	36.80655737704918
GLOBAL	video_lyrics	Coverage@k	6	0.859450337512054
GLOBAL	video_lyrics	Pop@k	6	36.78756830601093
GLOBAL	video_lyrics	Coverage@k	7	0.8780135004821601
GLOBAL	video_lyrics	Pop@k	7	36.705641272902604
GLOBAL	video_lyrics	Coverage@k	8	0.8932015429122468
GLOBAL	video_lyrics	Pop@k	8	36.71209016393443
GLOBAL	video_lyrics	Coverage@k	9	0.9057377049180327
GLOBAL	video_lyrics	Pop@k	9	36.7268027429551
GLOBAL	video_lyrics	Coverage@k	10	0.9151398264223722
GLOBAL	video_lyrics	Pop@k	10	36.70224204435873
GLOBAL	video_lyrics	Coverage@k	11	0.9259884281581485
GLOBAL	video_lyrics	Pop@k	11	36.676317173665296
GLOBAL	video_lyrics	Coverage@k	12	0.9300867888138862
GLOBAL	video_lyrics	Pop@k	12	36.63785760205721
GLOBAL	video_lyrics	Coverage@k	13	0.9349083895853423
GLOBAL	video_lyrics	Pop@k	13	36.63240857503152
GLOBAL	video_lyrics	Coverage@k	14	0.9394889103182257
GLOBAL	video_lyrics	Pop@k	14	36.622468659594986
GLOBAL	video_lyrics	Coverage@k	15	0.9435872709739633
GLOBAL	video_lyrics	Pop@k	15	36.62986178077789
GLOBAL	video_lyrics	Coverage@k	16	0.9484088717454194
GLOBAL	video_lyrics	Pop@k	16	36.612102217936354
GLOBAL	video_lyrics	Coverage@k	17	0.9520250723240116
GLOBAL	video_lyrics	Pop@k	17	36.60228884224856
GLOBAL	video_lyrics	Coverage@k	18	0.9549180327868853
GLOBAL	video_lyrics	Pop@k	18	36.5777081324333
GLOBAL	video_lyrics	Coverage@k	19	0.9573288331726133
GLOBAL	video_lyrics	Pop@k	19	36.57198142414861
GLOBAL	video_lyrics	Coverage@k	20	0.9592574734811957
GLOBAL	video_lyrics	Pop@k	20	36.55166345226615
GLOBAL	lyrics_audio	Coverage@k	1	0.20033751205400194
GLOBAL	lyrics_audio	Pop@k	1	37.60486981677917
GLOBAL	lyrics_audio	Coverage@k	2	0.28399228543876565
GLOBAL	lyrics_audio	Pop@k	2	37.58871745419479
GLOBAL	lyrics_audio	Coverage@k	3	0.328351012536162
GLOBAL	lyrics_audio	Pop@k	3	36.74670523947283
GLOBAL	lyrics_audio	Coverage@k	4	0.3555930568948891
GLOBAL	lyrics_audio	Pop@k	4	37.88006268081003
GLOBAL	lyrics_audio	Coverage@k	5	0.37367405978784957
GLOBAL	lyrics_audio	Pop@k	5	37.37801350048216
GLOBAL	lyrics_audio	Coverage@k	6	0.390549662487946
GLOBAL	lyrics_audio	Pop@k	6	36.97219543555128
GLOBAL	lyrics_audio	Coverage@k	7	0.4026036644165863
GLOBAL	lyrics_audio	Pop@k	7	36.066813610690176
GLOBAL	lyrics_audio	Coverage@k	8	0.41297010607521695
GLOBAL	lyrics_audio	Pop@k	8	34.71465163934426
GLOBAL	lyrics_audio	Coverage@k	9	0.4218900675024108
GLOBAL	lyrics_audio	Pop@k	9	35.03431372549019
GLOBAL	lyrics_audio	Coverage@k	10	0.4276759884281581
GLOBAL	lyrics_audio	Pop@k	10	34.47808582449373
GLOBAL	lyrics_audio	Coverage@k	11	0.43201542912246865
GLOBAL	lyrics_audio	Pop@k	11	33.92454194792671
GLOBAL	lyrics_audio	Coverage@k	12	0.43514946962391515
GLOBAL	lyrics_audio	Pop@k	12	33.2699493731919
GLOBAL	lyrics_audio	Coverage@k	13	0.44021215043394407
GLOBAL	lyrics_audio	Pop@k	13	33.47511312217195
GLOBAL	lyrics_audio	Coverage@k	14	0.44358727097396333
GLOBAL	lyrics_audio	Pop@k	14	32.83866579418653
GLOBAL	lyrics_audio	Coverage@k	15	0.44720347155255546
GLOBAL	lyrics_audio	Pop@k	15	33.09164255866281
GLOBAL	lyrics_audio	Coverage@k	16	0.45081967213114754
GLOBAL	lyrics_audio	Pop@k	16	33.20063886210222
GLOBAL	lyrics_audio	Coverage@k	17	0.4541947926711668
GLOBAL	lyrics_audio	Pop@k	17	33.14573997390663
GLOBAL	lyrics_audio	Coverage@k	18	0.4582931533269045
GLOBAL	lyrics_audio	Pop@k	18	32.95080627879567
GLOBAL	lyrics_audio	Coverage@k	19	0.4621504339440694
GLOBAL	lyrics_audio	Pop@k	19	33.024196822818865
GLOBAL	lyrics_audio	Coverage@k	20	0.4652844744455159
GLOBAL	lyrics_audio	Pop@k	20	33.03651157184186
GLOBAL	video_audio	Coverage@k	1	0.5851012536162006
GLOBAL	video_audio	Pop@k	1	35.96166827386693
GLOBAL	video_audio	Coverage@k	2	0.7791706846673095
GLOBAL	video_audio	Pop@k	2	36.06135486981678
GLOBAL	video_audio	Coverage@k	3	0.8688524590163934
GLOBAL	video_audio	Pop@k	3	35.96560591449695
GLOBAL	video_audio	Coverage@k	4	0.9100771456123433
GLOBAL	video_audio	Pop@k	4	36.03941658630665
GLOBAL	video_audio	Coverage@k	5	0.9385245901639344
GLOBAL	video_audio	Pop@k	5	35.94127290260367
GLOBAL	video_audio	Coverage@k	6	0.9551591128254581
GLOBAL	video_audio	Pop@k	6	35.943346190935394
GLOBAL	video_audio	Coverage@k	7	0.9633558341369335
GLOBAL	video_audio	Pop@k	7	35.92374982779997
GLOBAL	video_audio	Coverage@k	8	0.9720347155255545
GLOBAL	video_audio	Pop@k	8	35.9031762295082
GLOBAL	video_audio	Coverage@k	9	0.9787849566055931
GLOBAL	video_audio	Pop@k	9	35.899737490624666
GLOBAL	video_audio	Coverage@k	10	0.9840887174541948
GLOBAL	video_audio	Pop@k	10	35.914392478302794
GLOBAL	video_audio	Coverage@k	11	0.9867405978784957
GLOBAL	video_audio	Pop@k	11	35.88851144034365
GLOBAL	video_audio	Coverage@k	12	0.9881870781099324
GLOBAL	video_audio	Pop@k	12	35.89281983285118
GLOBAL	video_audio	Coverage@k	13	0.9908389585342333
GLOBAL	video_audio	Pop@k	13	35.894221496921595
GLOBAL	video_audio	Coverage@k	14	0.9920443587270974
GLOBAL	video_audio	Pop@k	14	35.897437663590026
GLOBAL	video_audio	Coverage@k	15	0.992526518804243
GLOBAL	video_audio	Pop@k	15	35.886660237865634
GLOBAL	video_audio	Coverage@k	16	0.9939729990356798
GLOBAL	video_audio	Pop@k	16	35.884296648987466
GLOBAL	video_audio	Coverage@k	17	0.9942140790742526
GLOBAL	video_audio	Pop@k	17	35.884820466277155
GLOBAL	video_audio	Coverage@k	18	0.9951783992285439
GLOBAL	video_audio	Pop@k	18	35.87427675988428
GLOBAL	video_audio	Coverage@k	19	0.9959016393442623
GLOBAL	video_audio	Pop@k	19	35.88646399025529
GLOBAL	video_audio	Coverage@k	20	0.996142719382835
GLOBAL	video_audio	Pop@k	20	35.87569913211186
GLOBAL	nn_late_fusion	Coverage@k	1	0.5655737704918032
GLOBAL	nn_late_fusion	Pop@k	1	35.771697203471554
GLOBAL	nn_late_fusion	Coverage@k	2	0.7584378013500482
GLOBAL	nn_late_fusion	Pop@k	2	35.810149469623916
GLOBAL	nn_late_fusion	Coverage@k	3	0.8404050144648023
GLOBAL	nn_late_fusion	Pop@k	3	35.80118932819029
GLOBAL	nn_late_fusion	Coverage@k	4	0.8864513018322083
GLOBAL	nn_late_fusion	Pop@k	4	35.78495660559306
GLOBAL	nn_late_fusion	Coverage@k	5	0.9134522661523626
GLOBAL	nn_late_fusion	Pop@k	5	35.795901639344265
GLOBAL	nn_late_fusion	Coverage@k	6	0.9322565091610414
GLOBAL	nn_late_fusion	Pop@k	6	35.834337833494054
GLOBAL	nn_late_fusion	Coverage@k	7	0.9421407907425265
GLOBAL	nn_late_fusion	Pop@k	7	35.882731781237084
GLOBAL	nn_late_fusion	Coverage@k	8	0.9534715525554484
GLOBAL	nn_late_fusion	Pop@k	8	35.93843418514947
GLOBAL	nn_late_fusion	Coverage@k	9	0.9604628736740598
GLOBAL	nn_late_fusion	Pop@k	9	35.91551483981571
GLOBAL	nn_late_fusion	Coverage@k	10	0.9660077145612344
GLOBAL	nn_late_fusion	Pop@k	10	35.90094021215044
GLOBAL	nn_late_fusion	Coverage@k	11	0.9686595949855352
GLOBAL	nn_late_fusion	Pop@k	11	35.89416586306654
GLOBAL	nn_late_fusion	Coverage@k	12	0.9742044358727098
GLOBAL	nn_late_fusion	Pop@k	12	35.90119736419158
GLOBAL	nn_late_fusion	Coverage@k	13	0.9773384763741563
GLOBAL	nn_late_fusion	Pop@k	13	35.91146799198873
GLOBAL	nn_late_fusion	Coverage@k	14	0.9792671166827387
GLOBAL	nn_late_fusion	Pop@k	14	35.925230748036924
GLOBAL	nn_late_fusion	Coverage@k	15	0.982642237222758
GLOBAL	nn_late_fusion	Pop@k	15	35.906814529090326
GLOBAL	nn_late_fusion	Coverage@k	16	0.9840887174541948
GLOBAL	nn_late_fusion	Pop@k	16	35.90522540983606
GLOBAL	nn_late_fusion	Coverage@k	17	0.9857762777242044
GLOBAL	nn_late_fusion	Pop@k	17	35.911863974133524
GLOBAL	nn_late_fusion	Coverage@k	18	0.9872227579556413
GLOBAL	nn_late_fusion	Pop@k	18	35.931653809064606
GLOBAL	nn_late_fusion	Coverage@k	19	0.9879459980713597
GLOBAL	nn_late_fusion	Pop@k	19	35.93160939958383
GLOBAL	nn_late_fusion	Coverage@k	20	0.9884281581485053
GLOBAL	nn_late_fusion	Pop@k	20	35.91708052073288
